timestamp_unix,latency_ms,ok,http_status,gateway_instance,error
1782125841.430098,3.728,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125841.535291,5.085,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125841.641036,5.394,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125841.748226,4.549,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125841.853036,4.591,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125841.958754,5.797,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125842.066977,4.650,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125842.173983,5.293,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125842.284743,5.014,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125842.391377,4.893,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125842.497194,4.829,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125842.604745,5.491,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125842.711424,7.057,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125842.819269,5.266,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125842.925083,5.438,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125843.032252,5.459,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125843.139395,6.198,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125843.246073,6.199,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125843.353239,2.262,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125843.456235,4.676,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125843.561692,5.498,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125843.669065,4.666,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125843.774652,4.068,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125843.879522,5.585,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125843.990846,5.468,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125844.099014,5.575,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125844.205228,4.639,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125844.310557,5.074,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125844.421043,4.865,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125844.529061,5.348,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125844.638906,5.633,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125844.745200,5.709,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125844.852246,4.831,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125844.958517,6.043,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125845.065764,4.942,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125845.173394,1.521,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125845.276720,4.397,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125845.383521,4.361,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125845.488231,5.200,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125845.595752,5.311,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125845.703260,5.023,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125845.809767,5.119,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125845.916970,6.197,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.024223,5.072,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.131918,4.759,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.238789,7.190,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.348510,5.137,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.454134,6.306,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.562595,4.476,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.670501,4.403,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125846.776914,5.415,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125846.883015,1.788,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125846.986310,3.606,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125847.092273,6.436,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125847.200444,4.880,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125847.307673,6.694,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125847.417793,5.032,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125847.524226,5.661,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125847.631246,4.995,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125847.737642,6.423,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125847.845492,6.641,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125847.955733,5.425,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125848.061546,4.584,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125848.172364,5.525,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125848.280180,5.219,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125848.386330,3.040,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125848.490430,5.439,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125848.596604,5.965,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125848.703500,4.842,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125848.809464,4.440,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125848.918257,5.253,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125849.025576,5.008,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125849.132721,5.352,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125849.239684,6.270,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125849.346892,4.977,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125849.452479,5.526,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125849.558822,6.119,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125849.665468,5.228,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125849.771477,5.593,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125849.878521,10.871,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125849.995382,5.783,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125850.102518,4.629,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125850.208518,6.832,1,200,inference-gateway-78cbd9f4cc-bf52k,
